sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s33-110-7,u007,2025-06-09,16.362833091336118,1.8351362516692806,0.23936559804381918,0.887847279170686,0,1.5,variable,0.4433726757976555
s33-110-24,u024,2025-06-09,8.391802258535277,8.391802258535277,1.0945829032872099,0.0,0,4.25,regular,0.0
s33-110-58,u058,2025-06-09,13.954807693327771,0.6577771849081763,0.08579702411845777,0.952863758543754,0,2.75,new,0.0
s33-110-6,u006,2025-06-09,19.35159535324849,19.35159535324849,2.5241211330324114,0.0,0,3.25,variable,0.0
s33-110-0,u000,2025-06-09,28.351488024701258,22.770000000000007,2.9699999999999998,0.1968675513552719,0,3.75,regular,0.19686755135527212
s33-110-17,u017,2025-06-09,22.2619715045596,20.743971504559603,2.7057354136382084,0.06818803086191572,0,5.0,regular,0.0
s33-110-34,u034,2025-06-09,10.85935851238035,10.85935851238035,1.4164380668322192,0.0,0,4.25,variable,0.0
s33-110-35,u035,2025-06-09,20.25794529492751,20.25794529492751,2.6423406906427176,0.0,0,4.25,regular,0.0
s33-110-40,u040,2025-06-09,21.587396646649292,21.587396646649292,2.815747388693385,0.0,0,5.0,regular,0.0
s33-110-43,u043,2025-06-09,23.27693322220459,4.554,0.594,0.8043556702024733,0,3.25,variable,0.15220790421071773
s33-110-14,u014,2025-06-09,18.868731064118627,18.868731064118627,2.461138834450255,0.0,0,4.5,regular,0.0
s33-110-15,u015,2025-06-09,13.317361840946734,13.317361840946734,1.7370471966452257,0.0,0,5.0,variable,0.0
s33-110-18,u018,2025-06-09,24.401845747716127,7.7038457477161195,1.0048494453542764,0.6842924987165302,0,4.5,variable,0.0
s33-110-32,u032,2025-06-09,28.122423999652035,24.288000000000007,3.1679999999999997,0.13634756376973312,0,4.0,regular,0.13634756376973334
s33-110-8,u008,2025-06-09,18.668553145265264,18.668553145265264,2.4350286711215556,0.0,0,4.25,regular,0.0
s33-110-51,u051,2025-06-09,10.325707328196449,10.325707328196449,1.3468313906343194,0.0,0,5.0,regular,0.0
s33-110-41,u041,2025-06-09,14.018505893608573,14.018505893608573,1.8285007687315524,0.0,0,5.25,regular,0.0
s33-110-53,u053,2025-06-09,22.425521142650254,21.244720051380693,2.7710504414844372,0.052654343404481274,0,5.25,regular,0.0
s33-110-47,u047,2025-06-09,17.839572520724193,17.839572520724193,2.3269007635727204,0.0,0,5.75,regular,0.0
s33-110-49,u049,2025-06-09,26.309694721459813,14.642157271923788,2.5038466006857107,0.44346913079228023,0,5.25,variable,0.0
s33-110-21,u021,2025-06-09,19.513579948619316,14.959579948619314,2.842249558515562,0.2333759367574283,0,6.25,regular,0.0
s33-110-20,u020,2025-06-09,23.086803567262965,19.02553870245868,3.966592004668523,0.17591282625903015,0,5.75,variable,0.0
s33-110-22,u022,2025-06-09,25.34853552639449,22.312535526394488,4.395330720834063,0.11977023275521093,0,6.25,regular,0.0
s33-110-38,u038,2025-06-09,23.43180081085242,19.734000000000005,4.356,0.15781120882266042,0,5.0,regular,0.0
s33-110-55,u055,2025-06-09,30.81149494037015,23.221494940370146,4.810890644396105,0.2463366355540041,0,7.0,new,0.0
s33-110-23,u023,2025-06-09,14.594134220119463,14.594134220119463,1.9035827243634076,0.0,0,8.5,variable,0.0
s33-110-44,u044,2025-06-09,23.993776103023748,23.993776103023748,6.339057424899046,0.0,0,9.0,variable,0.0
s33-111-7,u007,2025-06-10,15.229526360038145,7.59,0.9899999999999999,0.5016259980404939,0,1.25,variable,0.5016259980404938
s33-111-6,u006,2025-06-10,20.373257769221382,3.1557262194917923,0.4116164634119729,0.8451044867130056,0,0.75,variable,0.77647168402886
s33-111-26,u026,2025-06-10,22.21166291046569,0.0,0.0,1.0,0,2.0,variable,0.4532602061830323
s33-111-14,u014,2025-06-10,20.21151329557647,20.21151329557647,2.636284342901278,0.0,0,4.0,regular,0.0
s33-111-5,u005,2025-06-10,15.292365423912882,1.518,0.19799999999999998,0.9007347811852389,0,3.5,variable,0.0
s33-111-0,u000,2025-06-10,22.68428322522786,22.68428322522786,2.9588195511166764,0.0,0,3.75,regular,0.0
s33-111-24,u024,2025-06-10,14.697064631140965,14.697064631140965,1.9170084301488208,0.0,0,5.0,regular,0.0
s33-111-41,u041,2025-06-10,16.785172141734694,16.785172141734694,2.189370279356699,0.0,0,4.75,regular,0.0
s33-111-42,u042,2025-06-10,19.555257769506536,19.555257769506536,2.55068579602259,0.0,0,4.5,variable,0.0
s33-111-50,u050,2025-06-10,10.29552951365454,10.29552951365454,1.3428951539549399,0.0,0,3.5,variable,0.0
s33-111-56,u056,2025-06-10,19.645749022907257,18.52935120371551,2.416871896136805,0.056826431911046416,0,5.5,new,0.0
s33-111-8,u008,2025-06-10,18.26480228806305,18.26480228806305,2.38236551583431,0.0,0,4.0,regular,0.0
