seed,variant,policy,sessions,users,repeated_users,tail_users,tail,mean_shortfall,delivered,cost,cost_per_kwh,repeat_failure,new_shortfall,new_sessions,excess_kwh,fallbacks,decisions,max_violation,latency_p50,latency_p95
55,uncalibrated,history,740,60,60,6,0.11411398012809655,0.03092441281165401,13722.455115902947,2029.8671741665319,0.14792303250561334,0.0,0.022757720521776756,77,0.0,0,1002,1.4210854715202004e-14,0.014587333498639055,0.030930779782647733
55,empirical,history,740,60,60,6,0.09573277849406964,0.030705455735064415,13687.790809683816,2012.7628242464457,0.1470480410047222,0.0,0.02432396672665086,77,0.0,0,983,2.842170943040401e-14,0.015160415990976617,0.032892162512871435
55,horizon_12h,history,740,60,60,6,0.11588363597615965,0.030810990384506323,13725.628021980247,2030.9071770384548,0.14796460852546464,0.0,0.022757720521776752,77,0.0,0,1001,1.4210854715202004e-14,0.010207041981630027,0.021165165991988033
55,early,history,740,60,60,6,0.13665035999757744,0.036121755728850166,13632.070087580167,2005.8522666426154,0.14714216210420578,0.0,0.05086807904992059,77,0.0,0,998,1.4210854715202004e-14,0.018137770501198247,0.03814353934285464
55,late,history,740,60,60,6,0.25266503249901023,0.09676955507125277,12707.790324730062,1728.744107946055,0.13603813595994133,0.35,0.026419036495626252,77,0.0,0,1197,1.4210854715202004e-14,0.008352042001206428,0.017782775202067568
55,wide,history,740,60,60,6,0.10977919832169387,0.029929502878889472,13738.993314555431,2030.0787310653816,0.1477603696709471,0.0,0.02746292371342396,77,0.0,0,1000,1.4210854715202004e-14,0.006881583511130884,0.016596225005923768
55,narrow,history,740,60,60,6,0.18117187792412562,0.04610094231522553,13498.081660254076,1993.2576732267376,0.14766970028756057,0.05,0.013001150983608484,77,0.0,0,1125,1.4210854715202004e-14,0.007203624991234392,0.01793269960326142
55,shorter_stay,history,740,60,60,6,0.23071527260584412,0.09366440700445017,12775.740116850096,1781.9631757305224,0.13948023045492816,0.03333333333333333,0.07809034606021968,77,0.0,0,954,1.4210854715202004e-14,0.006481333504780196,0.01563946469541406
55,shorter_stay,pf_mpc,740,60,60,6,0.2610749417512748,0.09306220235697163,12794.324812360723,1788.302110141814,0.13977307410658496,0.05,0.07087763457307895,77,0.0,0,950,4.263256414560601e-14,0.012163395993411541,0.0368900437344564
55,larger_requests,history,740,60,60,6,0.19798462895812952,0.09087159391328206,15925.315803958618,2668.6072594377374,0.1675701312481597,0.06666666666666667,0.08170284392942356,77,0.0,0,1180,4.263256414560601e-14,0.008418937999522313,0.017617544053064194
55,larger_requests,pf_mpc,740,60,60,6,0.27104145392996176,0.09088861016181361,15977.151286222057,2685.8584787327127,0.16810621809964774,0.11666666666666667,0.06823756976403696,77,0.0,1,1182,5.684341886080802e-14,0.013591208509751596,0.047223582996230105
