sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s22-110-11,u011,2025-06-09,20.40324035159955,16.698000000000004,2.178,0.18160058342443952,0,2.75,variable,0.18160058342443974
s22-110-15,u015,2025-06-09,32.11902302594743,0.24102302594741684,0.03143778599314133,0.9924959415561082,0,4.0,variable,0.24381261595725112
s22-110-35,u035,2025-06-09,24.246748943787292,24.246748943787292,3.1626194274505153,0.0,0,5.5,regular,0.0
s22-110-4,u004,2025-06-09,24.521557693801007,24.521557693801007,3.1984640470175214,0.0,0,5.25,regular,0.0
s22-110-21,u021,2025-06-09,11.1415645316943,11.1415645316943,1.4532475476122997,0.0,0,7.0,regular,0.0
s22-110-31,u031,2025-06-09,14.747129129992793,14.747129129992793,1.9235385821729727,0.0,0,5.5,variable,0.0
s22-110-24,u024,2025-06-09,11.666996586823863,11.666996586823863,1.5217821634987645,0.0,0,6.0,regular,0.0
s22-110-43,u043,2025-06-09,34.15283750556193,30.378111515300596,3.9623623715609453,0.11052452053644468,0,6.0,regular,0.0
s22-110-23,u023,2025-06-09,26.85966454445723,26.85966454445723,3.503434505798768,0.0,0,5.75,regular,0.0
s22-110-38,u038,2025-06-09,19.279932840947048,19.279932840947048,2.5147738488191793,0.0,0,7.75,regular,0.0
s22-110-50,u050,2025-06-09,25.36589680288479,25.36589680288479,3.3085952351588843,0.0,0,6.75,variable,0.0
s22-110-32,u032,2025-06-09,21.374665758635132,15.302665758635133,3.0562305341050466,0.28407461751990093,0,6.0,regular,0.0
s22-110-29,u029,2025-06-09,33.33340789143683,32.573127101702056,4.988955211257219,0.022808372675572786,0,7.5,regular,0.0
s22-110-40,u040,2025-06-09,14.907975112970846,14.907975112970846,1.9747293697122053,0.0,0,7.0,regular,0.0
s22-110-33,u033,2025-06-09,30.503107979372803,29.06228876910758,4.9787333177096835,0.04723516079868162,0,6.75,variable,0.0
s22-110-3,u003,2025-06-09,14.151525702640251,14.151525702640251,3.0338511786052496,0.0,0,7.0,regular,0.0
s22-110-39,u039,2025-06-09,23.26055608916315,22.22448039603546,5.072134807349208,0.044542172128480884,0,7.75,variable,0.0
s22-110-54,u054,2025-06-09,30.408634149701783,24.33663414970178,5.55034358474371,0.19968012933785617,0,7.0,new,0.0
s22-110-57,u057,2025-06-09,36.776890300004126,32.7224894912767,6.644150803210003,0.11024316563075409,0,8.25,new,0.0
s22-110-2,u002,2025-06-09,35.0264959018257,26.1239552658055,6.08047242597463,0.2541658937557658,0,6.75,regular,0.0
s22-110-28,u028,2025-06-09,20.365547047770598,20.365547047770598,5.042013027884881,0.0,0,7.0,regular,0.0
s22-110-41,u041,2025-06-09,31.080609332000964,31.080609332000964,4.38953114492671,0.0,0,8.75,variable,0.0
s22-110-9,u009,2025-06-09,22.458387355175997,19.289848752820966,5.757135762950663,0.14108486741479132,0,6.5,variable,0.0
s22-110-14,u014,2025-06-09,27.4594771894005,27.4594771894005,7.172177344369726,0.0,0,8.5,variable,0.0
s22-110-52,u052,2025-06-09,16.84006106286036,16.84006106286036,5.491324259628378,0.0,0,8.5,variable,0.0
s22-111-41,u041,2025-06-10,27.64581797605315,16.698000000000004,2.178,0.39600267879706663,0,2.75,variable,0.39600267879706674
s22-111-12,u012,2025-06-10,19.555629497380316,19.555629497380316,2.5507342822669967,0.0,0,5.75,variable,0.0
s22-111-59,u059,2025-06-10,13.955142340287146,13.955142340287146,1.8202359574287577,0.0,0,6.5,new,0.0
s22-111-10,u010,2025-06-10,24.90637645044719,24.90637645044719,3.248657797884415,0.0,0,6.75,regular,0.0
s22-111-27,u027,2025-06-10,25.372674790651537,25.372674790651537,3.3094793205197646,0.0,0,7.0,regular,0.0
s22-111-9,u009,2025-06-10,27.152925810477946,16.52692581047794,2.7496859752797307,0.39133904295129684,0,5.5,variable,0.0
s22-111-30,u030,2025-06-10,24.359031554657232,24.359031554657232,3.1772649853900723,0.0,0,6.25,regular,0.0
s22-111-38,u038,2025-06-10,22.584998927078463,22.584998927078463,2.945869425271103,0.0,0,7.25,regular,0.0
s22-111-28,u028,2025-06-10,22.88748347480724,22.88748347480724,2.9853239314965956,0.0,0,7.0,regular,0.0
s22-111-33,u033,2025-06-10,27.39519408091001,22.812065672433658,4.454787790398147,0.16729680377296707,0,5.75,variable,0.0
s22-111-20,u020,2025-06-10,27.063372561405824,24.4953267953128,4.730291661916605,0.09489008660196441,0,7.0,variable,0.0
s22-111-35,u035,2025-06-10,19.02083945983099,19.02083945983099,2.4809790599779546,0.0,0,6.25,regular,0.0
s22-111-2,u002,2025-06-10,34.858200737918544,27.088053947928632,5.61222442799069,0.2229072822320859,0,6.5,regular,0.0
s22-111-25,u025,2025-06-10,28.912114929764655,28.912114929764655,3.7848635640536883,0.0,0,6.5,regular,0.0
s22-111-43,u043,2025-06-10,30.258575419895894,30.258575419895894,5.141752225919456,0.0,0,6.5,regular,0.0
s22-111-8,u008,2025-06-10,31.703919040471845,16.52391904047184,4.234293787887631,0.4788051590915898,0,6.25,variable,0.0
s22-111-15,u015,2025-06-10,27.401289189795172,23.638951473639757,5.459341496561707,0.13730513517431842,0,7.5,variable,0.0
s22-111-57,u057,2025-06-10,35.7523637052224,25.158025995006373,5.65748165152257,0.29632551843470134,0,7.0,new,0.0
s22-111-18,u018,2025-06-10,18.064308700225272,18.064308700225272,4.490088922469446,0.0,0,8.0,variable,0.0
s22-111-37,u037,2025-06-10,24.48023759767668,24.48023759767668,5.5690744692621745,0.0,0,7.0,regular,0.0
s22-111-49,u049,2025-06-10,12.206687285698052,12.206687285698052,1.5921766024823547,0.0,0,8.0,regular,0.0
s22-111-34,u034,2025-06-10,13.954251419676089,13.954251419676089,4.550299375981332,0.0,0,8.25,variable,0.0
s22-112-9,u009,2025-06-11,25.554257990281855,13.182557990281854,1.7194640856889372,0.48413458159125144,0,2.25,variable,0.4653728546845075
s22-112-18,u018,2025-06-11,24.21797584626333,4.040510336533003,0.5270230873738698,0.8331606917860385,0,4.25,variable,0.0
s22-112-16,u016,2025-06-11,39.3720120267016,8.733340305237212,1.1391313441613753,0.778184048625344,0,4.25,variable,0.3445597857051679
s22-112-54,u054,2025-06-11,26.942784225167685,26.942784225167685,3.51427620328274,0.0,0,6.25,new,0.0
s22-112-28,u028,2025-06-11,20.185187000850394,20.185187000850394,2.6328504783717896,0.0,0,7.0,regular,0.0
s22-112-55,u055,2025-06-11,22.841210255279726,22.841210255279726,2.9792882941669196,0.0,0,6.75,new,0.0
s22-112-58,u058,2025-06-11,21.27778416018966,21.27778416018966,2.7753631513290853,0.0,0,6.0,new,0.0
s22-112-6,u006,2025-06-11,23.252703161170537,12.533115363452916,2.804443521766499,0.4610039410651471,0,5.25,variable,0.0
s22-112-24,u024,2025-06-11,21.262670986458616,21.262670986458616,2.773391867798949,0.0,0,5.75,regular,0.0
