sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s55-110-28,u028,2025-06-09,15.565683805334217,15.565683805334217,2.0303065833044625,0.0,0,5.5,regular,0.0
s55-110-37,u037,2025-06-09,18.160973015433978,18.160973015433978,2.3688225672305183,0.0,0,5.75,variable,0.0
s55-110-39,u039,2025-06-09,28.787126980438504,28.787126980438504,3.754842649622412,0.0,0,6.25,regular,0.0
s55-110-27,u027,2025-06-09,28.533373999188125,27.015373999188093,3.8207444346766994,0.053200858757300296,0,5.75,variable,0.0
s55-110-45,u045,2025-06-09,23.05120594013546,23.05120594013546,3.0066790356698414,0.0,0,8.0,regular,0.0
s55-110-7,u007,2025-06-09,18.25463359394137,18.25463359394137,2.3810391644271345,0.0,0,7.25,variable,0.0
s55-110-29,u029,2025-06-09,19.51014924835053,19.51014924835053,2.5448020758718073,0.0,0,6.75,regular,0.0
s55-110-51,u051,2025-06-09,34.781122651372925,34.781122651372925,4.5366681719182065,0.0,0,7.25,regular,0.0
s55-110-6,u006,2025-06-09,36.66542685272682,30.593426852726815,5.475446980790453,0.16560559963993504,0,6.25,variable,0.0
s55-110-38,u038,2025-06-09,27.235441063700364,22.5969214804165,4.729424540923891,0.1703118951675845,0,5.0,variable,0.0
s55-110-43,u043,2025-06-09,22.177023028442143,22.177023028442143,2.892655177622887,0.0,0,6.75,regular,0.0
s55-110-53,u053,2025-06-09,18.20922199486157,18.20922199486157,2.3751159123732477,0.0,0,6.0,regular,0.0
s55-110-36,u036,2025-06-09,11.226570107717297,11.226570107717297,1.7910352314413855,0.0,0,7.25,regular,0.0
s55-110-11,u011,2025-06-09,21.044578210600314,21.044578210600314,2.7449449839913442,0.0,0,7.5,variable,0.0
s55-110-2,u002,2025-06-09,27.07047499091113,27.07047499091113,5.312931520553625,0.0,0,7.75,variable,0.0
s55-110-41,u041,2025-06-09,25.510691469364076,25.510691469364073,4.8124814960040085,1.1102230246251565e-16,0,7.5,regular,0.0
s55-110-25,u025,2025-06-09,16.023160547226674,16.023160547226674,2.08997746268174,0.0,0,9.25,variable,0.0
s55-110-30,u030,2025-06-09,15.630323431089103,15.630323431089103,2.0387378388377084,0.0,0,8.75,variable,0.0
s55-110-0,u000,2025-06-09,29.295176348302547,29.295176348302547,5.0091099584742445,0.0,0,9.25,variable,0.0
s55-110-21,u021,2025-06-09,18.189517623851938,18.189517623851906,3.263545777024161,1.7763568394002505e-15,0,7.0,regular,0.0
s55-110-13,u013,2025-06-09,24.09313223500579,24.09313223500579,5.815582465435537,0.0,0,7.5,variable,0.0
