sid,user,day,requested,delivered,cost,shortfall,excess,dwell_hours,cohort,individual_unavoidable
s44-110-32,u032,2025-06-09,19.136850861220616,19.136850861220616,2.4961109818983407,0.0,0,6.0,regular,0.0
s44-110-11,u011,2025-06-09,22.14729400477582,21.67846816792703,2.82762628277309,0.021168538095339917,0,6.5,variable,0.0
s44-110-28,u028,2025-06-09,15.703763918819586,11.354986545687135,1.481085201611365,0.2769257991659453,0,4.75,variable,0.0
s44-110-47,u047,2025-06-09,29.13769078936548,27.619690789365478,3.6025683638302786,0.05209747096890849,0,6.0,regular,0.0
s44-110-49,u049,2025-06-09,12.518488486443747,11.000488486443746,1.5081158107968735,0.12126064593531727,0,7.25,variable,0.0
s44-110-56,u056,2025-06-09,23.716587477113357,22.198587477113357,2.895467931797394,0.06400583563992412,0,6.25,new,0.0
s44-110-18,u018,2025-06-09,14.920046911291584,14.920046911291584,1.9460930753858583,0.0,0,6.75,regular,0.0
s44-110-48,u048,2025-06-09,22.2813897048092,22.2813897048092,4.094268222366416,0.0,0,6.5,regular,0.0
s44-110-3,u003,2025-06-09,11.873700221180009,5.386798242702267,1.400164644359435,0.5463252278263324,0,6.25,variable,0.0
s44-110-36,u036,2025-06-09,26.634539880519455,21.80503589114646,4.329135116236494,0.1813248515287963,0,6.0,variable,0.0
s44-110-26,u026,2025-06-09,14.561899087158846,11.525899087158846,2.0973781418033273,0.2084892898809636,0,5.5,regular,0.0
s44-110-27,u027,2025-06-09,17.186668373854054,17.186668373854054,2.8357393531113977,0.0,0,6.75,regular,0.0
s44-110-59,u059,2025-06-09,12.594368023582534,12.447599999999994,1.6235999999999988,0.011653464731832708,0,8.0,new,0.0
s44-110-24,u024,2025-06-09,27.186799507234127,25.628802717215372,3.9368873109411346,0.05730710559012986,0,7.25,variable,0.0
s44-110-16,u016,2025-06-09,23.289506004833633,23.289506004833633,3.9287616528043854,0.0,0,7.0,regular,0.0
s44-110-22,u022,2025-06-09,24.71439812908228,24.71439812908228,4.708617147271601,0.0,0,7.75,regular,0.0
s44-110-46,u046,2025-06-09,23.60566104781866,23.60566104781866,3.6729992671067797,0.0,0,8.0,regular,0.0
s44-110-5,u005,2025-06-09,15.672308022427544,12.636308022427546,2.4218058167880674,0.19371747898620872,0,6.5,regular,0.0
s44-110-10,u010,2025-06-09,17.70045506788872,17.70045506788872,3.648365090946915,0.0,0,7.5,variable,0.0
s44-110-6,u006,2025-06-09,23.174415125488185,20.0376,3.5046,0.1353568195142144,0,7.75,variable,0.0
